ppid	session	trial	feedback	variable	value
22	1	7	cursor	point_err	0.15033509310244364
22	1	8	cursor	point_err	0.13121833435230446
22	1	9	cursor	point_err	0.3359635612247337
22	1	10	cursor	point_err	0.25139417391621216
22	1	11	cursor	point_err	0.4401257348214981
22	1	12	cursor	point_err	0.08552155327312645
22	1	13	cursor	point_err	0.22182549191673273
22	1	14	cursor	point_err	0.23200329336913703
22	1	15	cursor	point_err	0.3202702892161261
22	1	16	cursor	point_err	0.2464593332971862
22	1	17	cursor	point_err	0.415076896725365
22	2	0	none	point_err	0.2804311672250302
22	2	1	none	point_err	0.4592907043671463
22	2	2	none	point_err	0.3365935512030103
22	2	3	none	point_err	0.10338504185605041
22	2	4	none	point_err	0.1934661592406669
22	2	5	none	point_err	0.25206406464294207
22	2	7	none	point_err	0.46816123273145704
22	2	9	none	point_err	0.10674938453515578
22	2	10	none	point_err	0.19841857434823126
22	2	11	none	point_err	0.4181430750688705
22	2	12	none	point_err	0.2019587593101133
22	2	14	none	point_err	0.43653059337949746
22	2	16	none	point_err	0.8085229392299407
22	2	17	none	point_err	0.5746902090679876
22	3	0	hand	point_err	0.33507816422108794
22	3	1	hand	point_err	0.2696448932888574
22	3	2	hand	point_err	0.20387054650712919
22	3	3	hand	point_err	0.1881425645123351
22	3	4	hand	point_err	0.16080539310645606
22	3	5	hand	point_err	0.22608597472535366
22	3	6	hand	point_err	0.19475732786245287
22	3	7	hand	point_err	0.1696070501719738
22	3	8	hand	point_err	0.21584331827537917
22	3	9	hand	point_err	0.19018281764360434
22	3	10	hand	point_err	0.2547859934657474
22	3	11	hand	point_err	0.2713486363409255
22	3	12	hand	point_err	0.19376227515079758
22	3	13	hand	point_err	0.30543430054048354
22	3	14	hand	point_err	0.39223381053998374
22	3	15	hand	point_err	0.26519167067751337
22	3	16	hand	point_err	0.1923490089520142
22	3	17	hand	point_err	0.2824153016141166
23	1	0	none	point_err	0.48859667552604247
23	1	1	none	point_err	0.47283851636897595
23	1	2	none	point_err	0.6208870591905201
23	1	3	none	point_err	0.5297415315459122
23	1	4	none	point_err	0.8226643587650248
23	1	5	none	point_err	0.05376650613403695
23	1	6	none	point_err	0.8186804198297338
23	1	7	none	point_err	0.48631543591109627
23	1	8	none	point_err	0.41152877809476734
23	1	9	none	point_err	0.24440993159907262
23	1	12	none	point_err	0.7651634305197352
23	1	13	none	point_err	0.5488684340131782
23	1	14	none	point_err	0.5087367133063948
23	1	15	none	point_err	0.6205174634449816
23	1	17	none	point_err	0.6147288053224435
23	2	0	cursor	point_err	0.03529884776434074
23	2	1	cursor	point_err	0.07347559341563631
23	2	2	cursor	point_err	0.052704093841107094
23	2	3	cursor	point_err	0.07053451501564799
23	2	4	cursor	point_err	0.03359429358098266
23	2	5	cursor	point_err	0.1010940418025269
23	2	6	cursor	point_err	0.018007025134221543
23	2	7	cursor	point_err	0.1134966666449095
23	2	8	cursor	point_err	0.04413925595155881
23	2	9	cursor	point_err	0.05354407743162062
23	2	10	cursor	point_err	0.11810868056660977
23	2	11	cursor	point_err	0.11705525857525138
23	2	12	cursor	point_err	0.1544860623122279
23	2	13	cursor	point_err	0.038587882125841015
23	2	14	cursor	point_err	0.029748752944042403
23	2	15	cursor	point_err	0.12137970249239143
23	2	16	cursor	point_err	0.10372080544790585
23	2	17	cursor	point_err	0.1292479449059437
23	3	0	hand	point_err	0.24500082129608947
23	3	1	hand	point_err	0.08071133396177518
23	3	2	hand	point_err	0.21495079277327098
23	3	3	hand	point_err	0.05494607656948508
23	3	4	hand	point_err	0.23179325385091878
23	3	5	hand	point_err	0.17406114731408337
23	3	6	hand	point_err	0.1969311871756398
23	3	7	hand	point_err	0.27683524318859404
23	3	8	hand	point_err	0.2065184419026539
23	3	9	hand	point_err	0.09347846421179454
23	3	10	hand	point_err	0.2417757419608542
23	3	11	hand	point_err	0.19951214381256482
23	3	12	hand	point_err	0.06519990606696657
23	3	13	hand	point_err	0.062330506528101466
23	3	14	hand	point_err	0.1955455292241689
23	3	15	hand	point_err	0.09256586141600524
23	3	16	hand	point_err	0.21077878418172166
23	3	17	hand	point_err	0.05816274057976896
24	1	0	none	point_err	0.40488221088231074
24	1	1	none	point_err	0.47470239389521507
24	1	2	none	point_err	0.1861376234968365
24	1	3	none	point_err	0.2971589559245107
24	1	4	none	point_err	0.17207362263586806
24	1	5	none	point_err	0.553188796486869
24	1	6	none	point_err	0.14829332744210053
24	1	7	none	point_err	0.656625112519277
24	1	8	none	point_err	0.5028745563278161
24	1	9	none	point_err	0.09208844115934658
24	1	10	none	point_err	0.4991282370526657
24	1	11	none	point_err	0.21197876019606487
24	1	12	none	point_err	0.20098175060845763
24	1	13	none	point_err	0.7604681824865442
24	1	14	none	point_err	0.4411234841216696
24	1	15	none	point_err	0.24162599506726193
24	1	16	none	point_err	0.11672469700844984
24	1	17	none	point_err	0.4825246737939095
24	2	0	hand	point_err	0.22866703095073515
24	2	1	hand	point_err	0.2605798477253116
24	2	2	hand	point_err	0.17331249341473234
24	2	3	hand	point_err	0.23381199511991793
24	2	4	hand	point_err	0.22856707015861052
24	2	5	hand	point_err	0.23228655663651052
24	2	6	hand	point_err	0.1714919353021443
24	2	7	hand	point_err	0.24017403253567846
24	2	8	hand	point_err	0.18348248933907102
24	2	9	hand	point_err	0.19076034111131035
24	2	10	hand	point_err	0.20133408578781212
24	2	11	hand	point_err	0.21167654809133313
24	2	12	hand	point_err	0.2242250656728752
24	2	13	hand	point_err	0.16906142688303233
24	2	14	hand	point_err	0.19872832296420512
24	2	15	hand	point_err	0.19325182185834103
24	2	16	hand	point_err	0.19714444331031836
24	2	17	hand	point_err	0.2803775871015603
24	3	0	cursor	point_err	0.19424917009213655
24	3	1	cursor	point_err	0.12004011173071212
24	3	2	cursor	point_err	0.16491461884128858
24	3	3	cursor	point_err	0.16779836706108414
24	3	4	cursor	point_err	0.17169256508114147
24	3	5	cursor	point_err	0.13811501133956175
24	3	6	cursor	point_err	0.12990576244342858
24	3	7	cursor	point_err	0.1450055286687214
24	3	8	cursor	point_err	0.24466339949768168
24	3	9	cursor	point_err	0.17739287117655886
24	3	10	cursor	point_err	0.16526146922872317
24	3	11	cursor	point_err	0.15285048122957792
24	3	12	cursor	point_err	0.13335503497045098
24	3	13	cursor	point_err	0.22255836448981656
24	3	14	cursor	point_err	0.27478894954764393
24	3	15	cursor	point_err	0.13760336076851487
24	3	16	cursor	point_err	0.1645254226585126
24	3	17	cursor	point_err	0.12384240418873022
25	1	0	cursor	point_err	0.1665227931322153
25	1	1	cursor	point_err	0.11736526746905665
25	1	2	cursor	point_err	0.11308140374894579
25	1	3	cursor	point_err	0.15287853564858203
25	1	4	cursor	point_err	0.11052382104709003
25	1	5	cursor	point_err	0.10517377330745957
25	1	6	cursor	point_err	0.07740333872367453
25	1	7	cursor	point_err	0.03139952816566522
25	1	8	cursor	point_err	0.16965069411273226
25	1	9	cursor	point_err	0.20385859959804833
25	1	10	cursor	point_err	0.13173442626562368
25	1	11	cursor	point_err	0.14926403485972323
25	1	12	cursor	point_err	0.16954547514464233
25	1	13	cursor	point_err	0.14712536785928934
25	1	14	cursor	point_err	0.2073850698169869
25	1	15	cursor	point_err	0.16028850340388912
25	1	16	cursor	point_err	0.1621736663158863
25	1	17	cursor	point_err	0.1510022691580715
25	2	0	hand	point_err	0.25582333902610654
25	2	1	hand	point_err	0.22740201747188543
25	2	2	hand	point_err	0.14769097426458538
25	2	3	hand	point_err	0.1515289660438652
25	2	4	hand	point_err	0.1612498432176562
25	2	5	hand	point_err	0.21159923079455584
25	2	6	hand	point_err	0.1369777189102448
25	2	7	hand	point_err	0.19137087403169295
25	2	8	hand	point_err	0.11856542860643045
25	2	9	hand	point_err	0.16146706956549733
25	2	10	hand	point_err	0.1899513538282842
25	2	11	hand	point_err	0.18581462043026142
25	2	12	hand	point_err	0.09578484707206601
25	2	13	hand	point_err	0.10666889325556908
25	2	14	hand	point_err	0.10054779969211217
25	2	15	hand	point_err	0.09929696145450054
25	2	16	hand	point_err	0.048590191719054876
25	2	17	hand	point_err	0.1301466736692756
25	3	0	none	point_err	0.2676576506499279
25	3	1	none	point_err	0.2676576506499279
25	3	2	none	point_err	0.26587368228427805
25	3	3	none	point_err	0.5585736904883224
25	3	4	none	point_err	0.21524136660628834
25	3	5	none	point_err	0.45309150416567845
25	3	6	none	point_err	0.42914327944182556
25	3	7	none	point_err	0.2906861211337223
25	3	8	none	point_err	0.48086354683570687
25	3	9	none	point_err	0.5432093173916277
25	3	10	none	point_err	0.5262103224685474
25	3	11	none	point_err	0.21217912264690797
25	3	12	none	point_err	0.3248437907144984
25	3	13	none	point_err	0.2839383597454787
25	3	14	none	point_err	0.30628558938040257
25	3	15	none	point_err	0.46084642605877074
25	3	16	none	point_err	0.46905227787746734
25	3	17	none	point_err	0.3275120044250903
2	1	0	hand	point_err	0.5202267742438513
2	1	1	hand	point_err	0.49068519302192765
2	1	2	hand	point_err	0.4155194363914182
2	1	3	hand	point_err	0.4520138926024825
2	1	4	hand	point_err	0.4005488580909849
2	1	5	hand	point_err	0.3893719147063739
2	1	6	hand	point_err	0.3420167188837033
2	1	7	hand	point_err	0.39907090269536627
2	1	8	hand	point_err	0.5765865213449696
2	1	9	hand	point_err	0.4326202485298628
2	1	10	hand	point_err	0.5168726739165427
2	1	11	hand	point_err	0.4181069114996327
2	1	12	hand	point_err	0.2874968150552217
2	1	13	hand	point_err	0.4356960287038065
2	1	14	hand	point_err	0.4131629579563235
2	1	15	hand	point_err	0.5675137233182287
2	1	16	hand	point_err	0.4573787499960012
2	1	17	hand	point_err	0.4220611082459368
2	2	0	cursor	point_err	0.2594323163190218
2	2	1	cursor	point_err	0.23800683505933598
2	2	2	cursor	point_err	0.24587509594266027
2	2	3	cursor	point_err	0.19147281939792932
2	2	4	cursor	point_err	0.2298177096063774
2	2	5	cursor	point_err	0.18382983165394923
2	2	6	cursor	point_err	0.16878796641912996
2	2	7	cursor	point_err	0.1367194571017471
2	2	8	cursor	point_err	0.2628527931031842
2	2	9	cursor	point_err	0.154048478764434
2	2	10	cursor	point_err	0.30001187764050175
2	2	11	cursor	point_err	0.11878840741570722
2	2	12	cursor	point_err	0.15221893877627363
2	2	13	cursor	point_err	0.24604477480738776
2	2	14	cursor	point_err	0.1627947648569311
2	2	15	cursor	point_err	0.17371724919305548
2	2	16	cursor	point_err	0.14043831105615756
2	2	17	cursor	point_err	0.14694345179684226
2	3	0	none	point_err	0.2626364966595764
2	3	1	none	point_err	0.33431979629155467
2	3	2	none	point_err	0.4292477251722978
2	3	3	none	point_err	0.3896916387598691
2	3	4	none	point_err	0.3088202423401898
2	3	5	none	point_err	0.8026702605890336
2	3	6	none	point_err	0.3735486881700681
2	3	7	none	point_err	0.5368921556563984
2	3	8	none	point_err	0.6985817765686508
2	3	9	none	point_err	0.6782855283810385
2	3	10	none	point_err	0.3066459475885823
2	3	11	none	point_err	0.6040013075819111
2	3	12	none	point_err	0.5325740613063611
2	3	13	none	point_err	0.8382850457788991
2	3	14	none	point_err	0.47639711533468954
2	3	15	none	point_err	0.6084855489448195
2	3	16	none	point_err	0.7607090717883056
2	3	17	none	point_err	0.2801003064665058
3	1	0	cursor	point_err	0.09323829758935576
3	1	1	cursor	point_err	0.09645237797955775
3	1	2	cursor	point_err	0.22399602867874335
3	1	3	cursor	point_err	0.06557279479449979
3	1	4	cursor	point_err	0.06690550348335574
3	1	5	cursor	point_err	0.11207649231676173
3	1	6	cursor	point_err	0.09450445367381088
3	1	7	cursor	point_err	0.05884943019739972
3	1	8	cursor	point_err	0.06463628783727457
3	1	9	cursor	point_err	0.08533766827452549
3	1	10	cursor	point_err	0.07912631755711094
3	1	11	cursor	point_err	0.14942799832810633
3	1	12	cursor	point_err	0.019033585956069212
3	1	13	cursor	point_err	0.17270615742768933
3	1	14	cursor	point_err	0.09574750407305281
3	1	15	cursor	point_err	0.18518135862712182
3	1	16	cursor	point_err	0.13597861309497625
3	1	17	cursor	point_err	0.1142272892104492
3	2	0	hand	point_err	0.24659845613190712
3	2	1	hand	point_err	0.21290815210205538
3	2	2	hand	point_err	0.21475952141664809
3	2	3	hand	point_err	0.20214857105134426
3	2	4	hand	point_err	0.13666410518101177
3	2	5	hand	point_err	0.11221791377646645
3	2	6	hand	point_err	0.19052241218064198
3	2	7	hand	point_err	0.12319083933583241
3	2	8	hand	point_err	0.16375684243073158
3	2	9	hand	point_err	0.18349668480150805
3	2	10	hand	point_err	0.18889862938204707
3	2	11	hand	point_err	0.16547811907451246
3	2	12	hand	point_err	0.1590589568478124
3	2	13	hand	point_err	0.23525138206435126
3	2	14	hand	point_err	0.16554172471694795
3	2	15	hand	point_err	0.14870506237170772
3	2	16	hand	point_err	0.2551136644167212
3	2	17	hand	point_err	0.1567456485252917
3	3	0	none	point_err	0.18218138468424874
3	3	1	none	point_err	0.3592869559260057
3	3	2	none	point_err	0.38875308828455823
3	3	3	none	point_err	0.3905034870311175
3	3	4	none	point_err	0.33173101707787395
3	3	5	none	point_err	0.0996593534703698
3	3	6	none	point_err	0.4267453762983893
3	3	7	none	point_err	0.13292854770237042
3	3	8	none	point_err	0.6536269028923442
3	3	9	none	point_err	0.25196950364656784
3	3	10	none	point_err	0.2859585453173328
3	3	11	none	point_err	0.40473866183619167
3	3	12	none	point_err	0.35865813889293185
3	3	13	none	point_err	0.825077586846919
3	3	14	none	point_err	0.4091590382040151
3	3	15	none	point_err	0.02647010330030352
3	3	16	none	point_err	0.18299014915797543
3	3	17	none	point_err	0.5466026437627375
4	1	0	none	point_err	0.22130150704812981
4	1	1	none	point_err	0.2903065822145652
4	1	2	none	point_err	0.09636459675674942
4	1	3	none	point_err	0.4193534016187784
4	1	4	none	point_err	0.3897447156532952
4	1	5	none	point_err	0.2749316604868415
4	1	6	none	point_err	0.22352718963935617
4	1	7	none	point_err	0.19325591360459615
4	1	8	none	point_err	0.19325591360459615
4	1	11	none	point_err	0.10347056679683024
4	1	12	none	point_err	0.13547506175475077
4	1	13	none	point_err	0.08145882277031795
4	1	14	none	point_err	0.09090615694733171
4	1	15	none	point_err	0.199739631963557
4	1	16	none	point_err	0.02362391118192108
4	1	17	none	point_err	0.24430831215149956
4	2	0	hand	point_err	0.12572385633152527
4	2	1	hand	point_err	0.06418470517051089
4	2	2	hand	point_err	0.12281868530461983
4	2	3	hand	point_err	0.1413999670033846
4	2	4	hand	point_err	0.12162810788565796
4	2	5	hand	point_err	0.1591368250844879
4	2	6	hand	point_err	0.02661027931262063
4	2	7	hand	point_err	0.04572042129779098
4	2	8	hand	point_err	0.04804147204347037
4	2	9	hand	point_err	0.0796337046006616
4	2	10	hand	point_err	0.056189607552098154
4	2	11	hand	point_err	0.07850319970479726
4	2	12	hand	point_err	0.033536392575713884
4	2	13	hand	point_err	0.1193885432872037
4	2	14	hand	point_err	0.1232285546789546
4	2	15	hand	point_err	0.12785448969097019
4	2	16	hand	point_err	0.04422810651259839
4	2	17	hand	point_err	0.056845060175127846
4	3	0	cursor	point_err	0.2692851105667559
4	3	1	cursor	point_err	0.11633090437717704
4	3	2	cursor	point_err	0.14837906515757668
4	3	3	cursor	point_err	0.1044424195917215
4	3	4	cursor	point_err	0.10736241193008024
4	3	5	cursor	point_err	0.14072005752275482
4	3	6	cursor	point_err	0.15278108928728665
4	3	7	cursor	point_err	0.16349230512933455
4	3	8	cursor	point_err	0.08637543532115802
4	3	9	cursor	point_err	0.10851180421847342
4	3	10	cursor	point_err	0.19612766113581104
4	3	11	cursor	point_err	0.08081229928998566
4	3	12	cursor	point_err	0.12242496376355241
4	3	13	cursor	point_err	0.13111655293147365
4	3	14	cursor	point_err	0.14900104771021858
4	3	15	cursor	point_err	0.06795316711799856
4	3	16	cursor	point_err	0.15884567674335903
4	3	17	cursor	point_err	0.13088405694641547
5	1	0	cursor	point_err	0.25314830607029787
5	1	1	cursor	point_err	0.15645258360192724
5	1	2	cursor	point_err	0.11687833358607197
5	1	3	cursor	point_err	0.16394803301176497
5	1	4	cursor	point_err	0.1774192993965395
5	1	5	cursor	point_err	0.15197911959797777
5	1	6	cursor	point_err	0.13553631178089923
5	1	7	cursor	point_err	0.21832990928284357
5	1	8	cursor	point_err	0.14677761917192
5	1	9	cursor	point_err	0.1742394284797905
5	1	10	cursor	point_err	0.12399051692570644
5	1	11	cursor	point_err	0.17701928231726324
5	1	12	cursor	point_err	0.13052943143346477
5	1	13	cursor	point_err	0.13847978660526808
5	1	14	cursor	point_err	0.17380183212113223
5	1	15	cursor	point_err	0.15037345494544627
5	1	16	cursor	point_err	0.16672655799893243
5	1	17	cursor	point_err	0.2190611652095109
5	2	0	none	point_err	0.2740498307560165
5	2	1	none	point_err	0.2921834715911649
5	2	2	none	point_err	0.09366247915438847
5	2	3	none	point_err	0.07547089213699838
5	2	4	none	point_err	0.36099804199499186
5	2	5	none	point_err	0.25447710438300397
5	2	6	none	point_err	0.1432034940972241
5	2	7	none	point_err	0.04669551759457708
5	2	8	none	point_err	0.4021615589624671
5	2	9	none	point_err	0.15123294074909768
5	2	10	none	point_err	0.15992387397845023
5	2	11	none	point_err	0.23095929484756136
5	2	12	none	point_err	0.32481885867011373
5	2	13	none	point_err	0.44405964785985336
5	2	14	none	point_err	0.5816194143935977
5	2	15	none	point_err	0.4837318079498724
5	2	16	none	point_err	0.4315050793843183
5	2	17	none	point_err	0.45769117742715243
5	3	0	hand	point_err	0.4532640466733068
5	3	1	hand	point_err	0.43027997503930865
5	3	2	hand	point_err	0.4255665547745905
5	3	3	hand	point_err	0.4779962373422797
5	3	4	hand	point_err	0.35014520553703427
5	3	5	hand	point_err	0.4472355349602536
5	3	6	hand	point_err	0.47033175902434865
5	3	7	hand	point_err	0.5303846562633444
5	3	8	hand	point_err	0.45075619258928257
5	3	9	hand	point_err	0.4671144680403069
5	3	10	hand	point_err	0.6272568563233002
5	3	11	hand	point_err	0.4466711088829781
5	3	12	hand	point_err	0.5136774270140817
5	3	13	hand	point_err	0.4980474486653426
5	3	14	hand	point_err	0.4556460462632493
5	3	15	hand	point_err	0.5370032941450835
5	3	16	hand	point_err	0.6018886336486489
5	3	17	hand	point_err	0.43463525057459373
6	1	0	hand	point_err	0.17324894628540335
6	1	1	hand	point_err	0.33295363587778126
6	1	2	hand	point_err	0.32576854604311495
6	1	3	hand	point_err	0.49238173672010127
6	1	4	hand	point_err	0.3685319190281944
6	1	5	hand	point_err	0.29958927576951777
6	1	6	hand	point_err	0.4606603250111107
6	1	7	hand	point_err	0.4191774805405389
6	1	8	hand	point_err	0.3075811750886853
6	1	9	hand	point_err	0.3320858494894106
6	1	10	hand	point_err	0.4133627984698452
